DateTime,SENTIMENT,change
2022-07-12 13:05:00,4.5,0.810592651
2022-07-12 13:10:00,2.3333333333333335,0.340103149
2022-07-12 13:15:00,2.727272727272727,-0.252807617
2022-07-12 13:20:00,3.6666666666666665,-0.010009766
2022-07-12 13:25:00,2.7142857142857144,-0.139404297
2022-07-12 13:30:00,2.9583333333333335,-0.358612061
2022-07-12 13:35:00,2.0,-0.349899292
2022-07-12 13:40:00,3.7777777777777777,-0.230499268
2022-07-12 13:45:00,2.0,0.199996948
2022-07-12 13:50:00,5.0,-0.354995728
2022-07-12 13:55:00,2.25,-0.225006104
2022-07-12 14:00:00,3.909090909090909,-0.090103149
2022-07-12 14:05:00,2.6666666666666665,0.135803223
2022-07-12 14:10:00,1.0,0.449798584
2022-07-12 14:15:00,2.1666666666666665,-0.290008545
2022-07-12 14:20:00,3.0,-0.324188232
2022-07-12 14:25:00,1.8333333333333333,0.154998779
2022-07-12 14:30:00,3.4,-0.028991699
2022-07-12 14:35:00,2.7142857142857144,0.24369812
2022-07-12 14:40:00,2.6666666666666665,-0.194992065
2022-07-12 14:45:00,2.5714285714285716,-0.317489624
2022-07-12 14:50:00,1.0,0.039993286
2022-07-12 14:55:00,2.142857142857143,0.029998779
2022-07-12 15:00:00,3.1538461538461537,0.249893188
2022-07-12 15:05:00,3.1,-0.189987183
2022-07-12 15:10:00,2.4,-0.269989014
2022-07-12 15:15:00,3.75,-0.097106934
2022-07-12 15:20:00,2.142857142857143,0.078109741
2022-07-12 15:25:00,2.0,0.229995728
2022-07-12 15:30:00,3.4285714285714284,0.119995117
2022-07-12 15:35:00,2.2,0.142303467
2022-07-12 15:40:00,1.3333333333333333,-0.19909668
2022-07-12 15:45:00,1.875,0.309997559
2022-07-12 15:50:00,3.0,0.450012207
2022-07-12 15:55:00,3.2,0.13999939
2022-08-12 09:30:00,3.5,-0.118301392
2022-08-12 09:35:00,2.4285714285714284,-1.209991455
2022-08-12 09:40:00,2.75,-1.086105347
2022-08-12 09:45:00,1.0,0.900009155
2022-08-12 09:50:00,1.6666666666666667,1.26499939
2022-08-12 09:55:00,2.0,1.125
2022-08-12 10:00:00,3.75,0.399993896
2022-08-12 10:05:00,3.8,1.099395752
2022-08-12 10:10:00,3.0,-0.095306396
2022-08-12 10:15:00,3.2,-0.982391357
2022-08-12 10:20:00,2.7142857142857144,-0.100006104
2022-08-12 10:25:00,2.8,1.289993286
2022-08-12 10:30:00,2.3333333333333335,-0.106307983
2022-08-12 10:35:00,4.0,0.044708252
2022-08-12 10:40:00,4.5,-0.550094604
2022-08-12 10:45:00,3.0,-0.652496338
2022-08-12 10:50:00,5.0,-0.459991455
2022-08-12 10:55:00,3.0,-0.625
2022-08-12 11:00:00,3.75,-0.758499146
2022-08-12 11:05:00,4.5,-0.551010132
2022-08-12 11:10:00,2.4285714285714284,0.739501953
2022-08-12 11:15:00,2.375,-0.634994507
2022-08-12 11:20:00,2.5,-0.259994507
